,Word,Entity
4603,almost 50,CARDINAL
4604,3,CARDINAL
4605,the day,DATE
4606,one,CARDINAL
4607,the next day,DATE
4608,4 days,DATE
4609,the park one hour,LOC
4610,every single season,DATE
4611,the next year,DATE
4612,days,DATE
4613,twelve hours,TIME
4614,only two or three,CARDINAL
4615,hours,TIME
4616,100minute,CARDINAL
4617,every few years,DATE
4618,22,CARDINAL
4619,5,CARDINAL
4620,1599,DATE
4621,1599,DATE
4622,one,CARDINAL
4623,at least 34,CARDINAL
4624,45 minutes,TIME
4625,half,CARDINAL
4626,149,CARDINAL
4627,200,CARDINAL
4628,two,CARDINAL
4629,just one half,CARDINAL
4630,10am,TIME
4631,60 minutes,TIME
4632,7,CARDINAL
4633,7 hours,TIME
4634,110,CARDINAL
4635,90,CARDINAL
4636,67800,CARDINAL
4637,five,CARDINAL
4638,168700,DATE
4639,first,ORDINAL
4640,three,CARDINAL
4641,20,CARDINAL
4642,45,CARDINAL
4643,45 1 hour,TIME
4644,3 yrs ago,DATE
4645,an hour,TIME
4646,20,CARDINAL
4647,34,CARDINAL
4648,140,CARDINAL
4649,4,CARDINAL
4650,2hours,CARDINAL
4651,9am,TIME
4652,noon,TIME
4653,3,CARDINAL
4654,2,CARDINAL
4655,12,CARDINAL
4656,9,CARDINAL
4657,3d,CARDINAL
4658,3d,CARDINAL
4659,120pm,ORDINAL
4660,an hour,TIME
4661,120,CARDINAL
4662,another 45 minutes,TIME
4663,3d,CARDINAL
4664,3d,CARDINAL
4665,3,CARDINAL
4666,3d,CARDINAL
4667,3d,CARDINAL
4668,22,CARDINAL
4669,35,CARDINAL
4670,1,CARDINAL
4671,39,CARDINAL
4672,3 days,DATE
4673,100,CARDINAL
4674,all day,DATE
4675,every year,DATE
4676,more than 50,CARDINAL
4677,all day,DATE
4678,an hours,TIME
4679,16,CARDINAL
4680,half,CARDINAL
4681,an extra 150,CARDINAL
4682,half,CARDINAL
4683,a year,DATE
4684,the day,DATE
4685,25,CARDINAL
4686,the month,DATE
4687,one,CARDINAL
4688,first,ORDINAL
4689,second,ORDINAL
4690,third,ORDINAL
4691,4,CARDINAL
4692,23 minutes,TIME
4693,first,ORDINAL
4694,930,CARDINAL
4695,1,CARDINAL
4696,first,ORDINAL
4697,2,CARDINAL
4698,3,CARDINAL
4699,4,CARDINAL
4700,about half,CARDINAL
4701,3d,CARDINAL
4702,one,CARDINAL
4703,two,CARDINAL
4704,half,CARDINAL
4705,2400,CARDINAL
4706,7,CARDINAL
4707,the entire day,DATE
4708,1000,CARDINAL
4709,only 10 minute,TIME
4710,all day half,DATE
4711,3 years,DATE
4712,first,ORDINAL
4713,one,CARDINAL
4714,2,CARDINAL
4715,the day,DATE
4716,2,CARDINAL
4717,several years,DATE
4718,weeks,DATE
4719,400,CARDINAL
4720,three,CARDINAL
4721,one day,DATE
4722,1st,ORDINAL
4723,an hour and a half saturday,TIME
4724,the day,DATE
4725,6pm,TIME
4726,1st,ORDINAL
4727,la years ago,DATE
4728,4th,ORDINAL
4729,18 dollars,MONEY
4730,10 minute,TIME
4731,the week,DATE
4732,5 days,DATE
4733,3d,CARDINAL
4734,one,CARDINAL
4735,45 minutes,TIME
4736,3 minutes,TIME
4737,first,ORDINAL
4738,annual,DATE
4739,one,CARDINAL
4740,2 hour,TIME
4741,one,CARDINAL
4742,one,CARDINAL
4743,40,CARDINAL
4744,34 year old,DATE
4745,years,DATE
4746,almost an hour and a half,TIME
4747,3,CARDINAL
4748,a couple minutes,TIME
4749,an hour and a half,TIME
4750,3,CARDINAL
4751,21 year old,DATE
4752,10,CARDINAL
4753,at least 34,CARDINAL
4754,1 12,CARDINAL
4755,a full hour,TIME
4756,first,ORDINAL
4757,7,CARDINAL
4758,the day,DATE
4759,first,ORDINAL
4760,two,CARDINAL
4761,season,DATE
4762,first,ORDINAL
4763,one,CARDINAL
4764,36 inches,QUANTITY
4765,3 weeks,DATE
4766,at least a week,DATE
4767,two,CARDINAL
4768,at least 8 hours,TIME
4769,about 2 hours,TIME
4770,23,CARDINAL
4771,the year,DATE
4772,only 30 minutes,TIME
4773,shrek4d,ORG
4774,only one,CARDINAL
4775,5,CARDINAL
4776,one,CARDINAL
4777,all those years ago,DATE
4778,a decade,DATE
4779,at least one,CARDINAL
4780,annual,DATE
4781,one,CARDINAL
4782,like a minute,TIME
4783,an extra 70,CARDINAL
4784,115,CARDINAL
4785,holiday or,DATE
4786,10,CARDINAL
4787,2 hours,TIME
4788,3 hours,TIME
4789,sunday,DATE
4790,all the 3 days,DATE
4791,6,CARDINAL
4792,the last 9 years,DATE
4793,one,CARDINAL
4794,the past 4 years,DATE
4795,today,DATE
4796,little more than 1,CARDINAL
4797,25,CARDINAL
4798,just under an hour,TIME
4799,78,CARDINAL
4800,annual,DATE
4801,today,DATE
4802,22,CARDINAL
4803,30 minutes,TIME
4804,350,CARDINAL
4805,22,CARDINAL
4806,22,CARDINAL
4807,first,ORDINAL
4808,350,CARDINAL
4809,22,CARDINAL
4810,annual,DATE
4811,first,ORDINAL
4812,10 to 14 days,DATE
4813,10 to 14 days,DATE
4814,a few years ago,DATE
4815,today,DATE
4816,two,CARDINAL
4817,two full days,DATE
4818,last month,DATE
4819,3,CARDINAL
4820,90mins,CARDINAL
4821,1000,CARDINAL
4822,four tickets two days,DATE
4823,three,CARDINAL
4824,day,DATE
4825,next year,DATE
4826,30 second,TIME
4827,30 years old,DATE
4828,10,CARDINAL
4829,a few years ago,DATE
4830,september,DATE
4831,30,CARDINAL
4832,1hour,CARDINAL
4833,second,ORDINAL
4834,3d,CARDINAL
4835,second,ORDINAL
4836,first,ORDINAL
4837,second,ORDINAL
4838,3,CARDINAL
4839,3 day,DATE
4840,5 days,DATE
4841,3 day,DATE
4842,10us,ORDINAL
4843,50us,ORDINAL
4844,46us,ORDINAL
4845,more than 1,CARDINAL
4846,2999,DATE
4847,2,CARDINAL
4848,8 year old,DATE
4849,300us,ORDINAL
4850,our days,DATE
4851,last week,DATE
4852,169,CARDINAL
4853,two,CARDINAL
4854,40,CARDINAL
4855,five,CARDINAL
4856,14 day,DATE
4857,a day and a half,DATE
4858,one,CARDINAL
4859,two weeks,DATE
4860,only a few pounds,QUANTITY
4861,five year old,DATE
4862,42 inches,QUANTITY
4863,one,CARDINAL
4864,14 day,DATE
4865,this year,DATE
4866,40 inch,QUANTITY
4867,5,CARDINAL
4868,two,CARDINAL
4869,first,ORDINAL
4870,both days,DATE
4871,192,CARDINAL
4872,3,CARDINAL
4873,54,CARDINAL
4874,25,CARDINAL
4875,45,CARDINAL
4876,25,CARDINAL
4877,2 hours,TIME
4878,9 year old,DATE
4879,3d,CARDINAL
4880,grad night the night,TIME
4881,1130,DATE
4882,second,ORDINAL
4883,two,CARDINAL
4884,first,ORDINAL
4885,first,ORDINAL
4886,the other day,DATE
4887,one,CARDINAL
4888,monday,DATE
4889,9th,ORDINAL
4890,third,ORDINAL
4891,only one,CARDINAL
4892,two,CARDINAL
4893,2nd,ORDINAL
4894,only one,CARDINAL
4895,one,CARDINAL
4896,american,NORP
4897,second,ORDINAL
4898,one,CARDINAL
4899,4,CARDINAL
4900,800,CARDINAL
4901,2,CARDINAL
4902,one,CARDINAL
4903,45,CARDINAL
4904,5 hours,TIME
4905,2,CARDINAL
4906,less than one day,DATE
4907,nearly two hours,TIME
4908,50,CARDINAL
4909,100,CARDINAL
4910,4,CARDINAL
4911,12,CARDINAL
4912,4,CARDINAL
4913,one,CARDINAL
4914,only one,CARDINAL
4915,spring 2018,DATE
4916,2017,DATE
4917,spring,DATE
4918,another 20 years,DATE
4919,one,CARDINAL
4920,120180,DATE
4921,2 days,DATE
4922,one,CARDINAL
4923,our days,DATE
4924,six,CARDINAL
4925,an additional 149,CARDINAL
4926,one day,DATE
4927,179,CARDINAL
4928,3,CARDINAL
4929,a day,DATE
4930,7th,ORDINAL
4931,one,CARDINAL
4932,149,CARDINAL
4933,over an hour,TIME
4934,an extra hour,TIME
4935,4,CARDINAL
4936,first,ORDINAL
4937,2005,DATE
4938,2,CARDINAL
4939,120 minutes,TIME
4940,only 90 minutes,TIME
4941,17000,CARDINAL
4942,the years,DATE
4943,first,ORDINAL
4944,3,CARDINAL
4945,6 pm,TIME
4946,one full day the full day,DATE
4947,10 am,TIME
4948,75 minute,TIME
4949,the whole day,DATE
4950,3,CARDINAL
4951,200,CARDINAL
4952,one day,DATE
4953,march 24th to the 29th,DATE
4954,first,ORDINAL
4955,9,CARDINAL
4956,that hour,TIME
4957,first,ORDINAL
4958,weekday,DATE
4959,first,ORDINAL
4960,180 minute,TIME
4961,11,CARDINAL
4962,two,CARDINAL
4963,60 minutes,TIME
4964,750 dollars,MONEY
4965,6 hours,TIME
4966,two,CARDINAL
4967,50,CARDINAL
4968,first,ORDINAL
4969,only one,CARDINAL
4970,50 bucks,MONEY
4971,only one,CARDINAL
4972,100 minutes,TIME
4973,4minute,CARDINAL
4974,three,CARDINAL
4975,three,CARDINAL
4976,yesterday,DATE
4977,almost 1000 dollar,MONEY
4978,2 hours,TIME
4979,4,CARDINAL
4980,20,CARDINAL
4981,9 years old,DATE
4982,1000 dollars,MONEY
4983,2 hours,TIME
4984,spring,DATE
4985,one,CARDINAL
4986,3d,CARDINAL
4987,3d,CARDINAL
4988,300,CARDINAL
4989,9 am,TIME
4990,9 pm,TIME
4991,3d,CARDINAL
4992,one,CARDINAL
4993,this year,DATE
4994,6 hours,TIME
4995,friday night,TIME
4996,today,DATE
4997,745,CARDINAL
4998,22,CARDINAL
4999,250,CARDINAL
5000,zero,CARDINAL
5001,5 minutes,TIME
5002,250,CARDINAL
5003,3,CARDINAL
5004,22 bucks,MONEY
5005,second,ORDINAL
5006,first,ORDINAL
5007,5,DATE
5008,2 hour,TIME
5009,1 12 hours,TIME
5010,three,CARDINAL
5011,2 minutes or 2 hours,TIME
5012,three,CARDINAL
5013,8 hours,TIME
5014,the day,DATE
5015,four,CARDINAL
5016,two,CARDINAL
5017,a fun day,DATE
5018,some 130,CARDINAL
5019,22,CARDINAL
5020,spring,DATE
5021,1 long day,DATE
5022,2,CARDINAL
5023,spring,DATE
5024,2 days,DATE
5025,2 hours,TIME
5026,10 years ago,DATE
5027,2,CARDINAL
5028,2,CARDINAL
5029,2,CARDINAL
5030,380,CARDINAL
5031,115 minutes,TIME
5032,1,CARDINAL
5033,about 5 minutes,TIME
5034,4,CARDINAL
5035,15 minute,TIME
5036,75 minutes,TIME
5037,one,CARDINAL
5038,2 hours,TIME
5039,2,CARDINAL
5040,55 minutes,TIME
5041,second,ORDINAL
5042,799,CARDINAL
5043,5,CARDINAL
5044,550 one,CARDINAL
5045,one,CARDINAL
5046,7 year old,DATE
5047,89,DATE
5048,two days,DATE
5049,less than 20,CARDINAL
5050,half,CARDINAL
5051,2,CARDINAL
5052,3,CARDINAL
5053,one,CARDINAL
5054,4,CARDINAL
5055,last day,DATE
5056,two,CARDINAL
5057,two,CARDINAL
5058,one day,DATE
5059,nearly 500,CARDINAL
5060,1 to 2 hours,TIME
5061,180 seconds,TIME
5062,3d,CARDINAL
5063,one,CARDINAL
5064,one,CARDINAL
5065,last year,DATE
5066,the day here today,DATE
5067,600,CARDINAL
5068,4,CARDINAL
5069,today,DATE
5070,6,CARDINAL
5071,250,CARDINAL
5072,two,CARDINAL
5073,3080,CARDINAL
5074,2,CARDINAL
5075,99 dollars,MONEY
5076,22 years ago,DATE
5077,today,DATE
5078,90usd,CARDINAL
5079,one day,DATE
5080,one day,DATE
5081,15 minutes,TIME
5082,two,CARDINAL
5083,two,CARDINAL
5084,4600,CARDINAL
5085,four,CARDINAL
5086,over 100,CARDINAL
5087,about 130 pm,TIME
5088,a few,CARDINAL
5089,20 dollar,MONEY
5090,today,DATE
5091,3d,CARDINAL
5092,first,ORDINAL
5093,a good day,DATE
5094,4 days,DATE
5095,almost 50,CARDINAL
5096,about 430,CARDINAL
5097,hours,TIME
5098,first,ORDINAL
5099,5 year old,DATE
5100,the weekend,DATE
5101,almost 200,CARDINAL
5102,two,CARDINAL
5103,200,CARDINAL
5104,80,CARDINAL
5105,one day,DATE
5106,2 hour,TIME
5107,70,CARDINAL
5108,350,CARDINAL
5109,5,CARDINAL
5110,almost 6,CARDINAL
5111,one,CARDINAL
5112,20,CARDINAL
5113,130,CARDINAL
5114,200,CARDINAL
5115,9,CARDINAL
5116,15,CARDINAL
5117,30,CARDINAL
5118,one minute,TIME
5119,our day,DATE
5120,50s,DATE
5121,day,DATE
5122,around half an hour,TIME
5123,the time of year,DATE
5124,almost 200,CARDINAL
5125,3,CARDINAL
5126,3d,CARDINAL
5127,7 hours,TIME
5128,a week,DATE
5129,this year,DATE
5130,the previous week,DATE
5131,700,CARDINAL
5132,2,CARDINAL
5133,510 minutes,TIME
5134,12,CARDINAL
5135,40 minutes,TIME
5136,60,CARDINAL
5137,60 minute,TIME
5138,an hour,TIME
5139,second,ORDINAL
5140,another 45 minutes later,TIME
5141,100,CARDINAL
5142,5,CARDINAL
5143,about 5 minutes,TIME
5144,almost 2 hours,TIME
5145,12 hour day,TIME
5146,10 minutes,TIME
5147,that weekend,DATE
5148,3,CARDINAL
5149,half,CARDINAL
5150,5 minute,TIME
5151,the same weekend,DATE
5152,3,CARDINAL
5153,3d,CARDINAL
5154,3d,CARDINAL
5155,two,CARDINAL
5156,one,CARDINAL
5157,two,CARDINAL
5158,3d,CARDINAL
5159,one,CARDINAL
5160,a ton,QUANTITY
5161,two,CARDINAL
5162,90,CARDINAL
5163,90,CARDINAL
5164,hundreds,CARDINAL
5165,3rd,ORDINAL
5166,one,CARDINAL
5167,daily,DATE
5168,3,CARDINAL
5169,5,CARDINAL
5170,3,CARDINAL
5171,2,CARDINAL
5172,the month,DATE
5173,3,CARDINAL
5174,90 minute,TIME
5175,85 degree,QUANTITY
5176,3,CARDINAL
5177,100,CARDINAL
5178,6999,CARDINAL
5179,124daypersonpark,CARDINAL
5180,hours,TIME
5181,800day,DATE
5182,1st,ORDINAL
5183,200day,DATE
5184,2nd,ORDINAL
5185,at least one,CARDINAL
5186,two days,DATE
5187,two,CARDINAL
5188,more than 125,CARDINAL
5189,few hundred dollars,MONEY
5190,third,ORDINAL
5191,days,DATE
5192,hours,TIME
5193,12000,DATE
5194,30000,CARDINAL
5195,five years,DATE
5196,3d,CARDINAL
5197,80s,DATE
5198,3d,CARDINAL
5199,3d,CARDINAL
5200,3d,CARDINAL
5201,one,CARDINAL
5202,3 days,DATE
5203,3d,CARDINAL
5204,2nd,ORDINAL
5205,3rd,ORDINAL
5206,10 year old,DATE
5207,34d,CARDINAL
5208,40,CARDINAL
5209,a few years,DATE
5210,one,CARDINAL
5211,25,CARDINAL
5212,1day,DATE
5213,110,CARDINAL
5214,110,CARDINAL
5215,a hundred,CARDINAL
5216,4th,ORDINAL
5217,saturday,DATE
5218,saturday,DATE
5219,one,CARDINAL
5220,one,CARDINAL
5221,last year,DATE
5222,all year,DATE
5223,first,ORDINAL
5224,the day,DATE
5225,this past week,DATE
5226,two days,DATE
5227,two days,DATE
5228,an hour,TIME
5229,today,DATE
5230,another 15 minutes,TIME
5231,750,CARDINAL
5232,20,CARDINAL
5233,3d,CARDINAL
5234,4,CARDINAL
5235,the day,DATE
5236,7 hours,TIME
5237,the day,DATE
5238,theses days,DATE
5239,4,CARDINAL
5240,a busy day,DATE
5241,3 12,CARDINAL
5242,5,CARDINAL
5243,117,CARDINAL
5244,10,CARDINAL
5245,12,CARDINAL
5246,an hour and a half,TIME
5247,4d,CARDINAL
5248,4,CARDINAL
5249,2,CARDINAL
5250,3d,CARDINAL
5251,2,CARDINAL
5252,the good ol,DATE
5253,days,DATE
5254,45,CARDINAL
5255,1,CARDINAL
5256,12 hours,TIME
5257,45 minutes,TIME
5258,930,CARDINAL
5259,930,CARDINAL
5260,1000,DATE
5261,a few minutes,TIME
5262,30 minutes,TIME
5263,90 minutes,TIME
5264,45 minutes,TIME
5265,400,CARDINAL
5266,13,CARDINAL
5267,1200,DATE
5268,3,CARDINAL
5269,180 minutes,TIME
5270,2 minute,TIME
5271,15,CARDINAL
5272,zero,CARDINAL
5273,second,ORDINAL
5274,one year,DATE
5275,13,CARDINAL
5276,only 2,CARDINAL
5277,2,CARDINAL
5278,one,CARDINAL
5279,one,CARDINAL
5280,4,CARDINAL
5281,one,CARDINAL
5282,july,DATE
5283,first,ORDINAL
5284,6,CARDINAL
5285,2 day,DATE
5286,30 minutes,TIME
5287,3,CARDINAL
5288,2 days,DATE
5289,half,CARDINAL
5290,800,CARDINAL
5291,3d and 4d motion,QUANTITY
5292,hours,TIME
5293,less than a minute,TIME
5294,six,CARDINAL
5295,20 minutes,TIME
5296,two,CARDINAL
5297,one,CARDINAL
5298,2,CARDINAL
5299,2,CARDINAL
5300,five years ago,DATE
5301,this year,DATE
5302,the years,DATE
5303,this holiday season,DATE
5304,3d,CARDINAL
5305,3d,CARDINAL
5306,two,CARDINAL
5307,three,CARDINAL
5308,40,CARDINAL
5309,one,CARDINAL
5310,an additional 50,CARDINAL
5311,5,CARDINAL
5312,250,CARDINAL
5313,the holiday week,DATE
5314,early each day,DATE
5315,the week after,DATE
5316,200,CARDINAL
5317,3d,CARDINAL
5318,first,ORDINAL
5319,9 years,DATE
5320,an average 20 dollars to 40 dollars,MONEY
5321,up to an hour,TIME
5322,an average day,DATE
5323,two,CARDINAL
5324,first,ORDINAL
5325,up to an hour,TIME
5326,1030,DATE
5327,3,CARDINAL
5328,over 200,CARDINAL
5329,3 hours,TIME
5330,2,CARDINAL
5331,159 dollars,MONEY
5332,half,CARDINAL
5333,200,CARDINAL
5334,200,CARDINAL
5335,around 3 hours,TIME
5336,2,CARDINAL
5337,over an hour,TIME
5338,year,DATE
5339,the first week of the year,DATE
5340,34,CARDINAL
5341,90 to 160 minute,TIME
5342,100,CARDINAL
5343,the holiday season,DATE
5344,the first week,DATE
5345,80000,CARDINAL
5346,four,CARDINAL
5347,first,ORDINAL
5348,9,CARDINAL
5349,under 20000 dollars,MONEY
5350,45,CARDINAL
5351,3 hours,TIME
5352,10,CARDINAL
5353,1520,CARDINAL
5354,165,CARDINAL
5355,an additional 150,CARDINAL
5356,2 hour,TIME
5357,one,CARDINAL
5358,85,CARDINAL
5359,150,CARDINAL
5360,hundreds of dollars,MONEY
5361,30 minutes,TIME
5362,160,CARDINAL
5363,hundred dollars,MONEY
5364,one,CARDINAL
5365,two,CARDINAL
5366,2 to 3 hours,TIME
5367,23 hours,TIME
5368,70 minutes,TIME
5369,2 day,DATE
5370,first day,DATE
5371,3,CARDINAL
5372,only high 50,CARDINAL
5373,8 year old,DATE
5374,some 30 years,DATE
5375,wednesday 27th,DATE
5376,9am,TIME
5377,6 hours,TIME
5378,3,CARDINAL
5379,3,CARDINAL
5380,730pm,PRODUCT
5381,430,CARDINAL
5382,8 year old,DATE
5383,over 100,CARDINAL
5384,46 years,DATE
5385,15 hours,TIME
5386,2 hours,TIME
5387,this day,DATE
5388,this particular holiday season,DATE
5389,the christmas,DATE
5390,day,DATE
5391,early every day,DATE
5392,at least 2,CARDINAL
5393,3d,CARDINAL
5394,only a few days holiday,DATE
5395,6090,CARDINAL
5396,34,CARDINAL
5397,a day four,DATE
5398,christmas day,DATE
5399,2017,DATE
5400,the holiday period,DATE
5401,first,ORDINAL
5402,nearly 200,CARDINAL
5403,20,CARDINAL
5404,first,ORDINAL
5405,60 minutes,TIME
5406,some 90min,CARDINAL
5407,160,CARDINAL
5408,350,CARDINAL
5409,only one,CARDINAL
5410,50,CARDINAL
5411,one,CARDINAL
5412,5,CARDINAL
5413,three,CARDINAL
5414,14,CARDINAL
5415,a long day,DATE
5416,two,CARDINAL
5417,the day,DATE
5418,nearly 1500,CARDINAL
5419,4,CARDINAL
5420,money day,DATE
5421,15,CARDINAL
5422,2 years,DATE
5423,the past year,DATE
5424,first,ORDINAL
5425,200,CARDINAL
5426,one,CARDINAL
5427,the year,DATE
5428,200,CARDINAL
5429,200,CARDINAL
5430,100,CARDINAL
5431,one,CARDINAL
5432,an entire year,DATE
5433,at least an hour,TIME
5434,4 hours,TIME
5435,15,CARDINAL
5436,2,CARDINAL
5437,a few feet,QUANTITY
5438,one,CARDINAL
5439,10,CARDINAL
5440,4 hour,TIME
5441,the days,DATE
5442,the entire 7 day,DATE
5443,4 hours,TIME
5444,over an hour,TIME
5445,the first couple of days,DATE
5446,2,CARDINAL
5447,winter,DATE
5448,the warmer months,DATE
5449,110 minutes,TIME
5450,180,CARDINAL
5451,63,CARDINAL
5452,four,CARDINAL
5453,100 minutes,TIME
5454,an additional 30 minutes,TIME
5455,ten hours,TIME
5456,600,CARDINAL
5457,four,CARDINAL
5458,3d,CARDINAL
5459,hours,TIME
5460,first,ORDINAL
5461,over 800,CARDINAL
5462,9,CARDINAL
5463,first,ORDINAL
5464,1130,DATE
5465,second,ORDINAL
5466,nearly four hours,TIME
5467,4,CARDINAL
5468,another 45 minutes,TIME
5469,15,CARDINAL
5470,120,CARDINAL
5471,two,CARDINAL
5472,4 hour,TIME
5473,about half,CARDINAL
5474,2,CARDINAL
5475,90 minutes,TIME
5476,250 minutes,TIME
5477,149,CARDINAL
5478,one,CARDINAL
5479,the week before christmas,DATE
5480,a minute,TIME
5481,half,CARDINAL
5482,the year,DATE
5483,age 9,DATE
5484,13are,CARDINAL
5485,2 day,DATE
5486,1000 day,DATE
5487,27,CARDINAL
5488,4,CARDINAL
5489,1100,DATE
5490,20 minute,TIME
5491,wait to 3 hours,TIME
5492,over an hour,TIME
5493,another 30 minutes,TIME
5494,day 2,DATE
5495,2,CARDINAL
5496,an hour and a half,TIME
5497,1000 dollars,MONEY
5498,two hours,TIME
5499,less than five minute,TIME
5500,at least 20,CARDINAL
5501,5,CARDINAL
5502,the day,DATE
5503,730,CARDINAL
5504,one,CARDINAL
5505,two,CARDINAL
5506,380,CARDINAL
5507,three,CARDINAL
5508,12 hours,TIME
5509,as much as 3 hours,PERCENT
5510,an additional 200,CARDINAL
5511,six,CARDINAL
5512,first,ORDINAL
5513,2 to 4 hour,TIME
5514,today,DATE
5515,82,CARDINAL
5516,4 to 5 90,TIME
5517,85,CARDINAL
5518,90 minutes,TIME
5519,today,DATE
5520,153 minutes,TIME
5521,9 year old,DATE
5522,3 day,DATE
5523,daily,DATE
5524,124each,CARDINAL
5525,150 minutes,TIME
5526,5 minutes,TIME
5527,189each,CARDINAL
5528,3,CARDINAL
5529,one day,DATE
5530,25 hours,TIME
5531,189each,CARDINAL
5532,15 hour,TIME
5533,25 hour,TIME
5534,22,CARDINAL
5535,today,DATE
5536,almost 1000,CARDINAL
5537,4,CARDINAL
5538,65,CARDINAL
5539,one,CARDINAL
5540,second,ORDINAL
5541,2 full hours,TIME
5542,5,CARDINAL
5543,2 hours,TIME
5544,first,ORDINAL
5545,our day,DATE
5546,2 hours,TIME
5547,1000,CARDINAL
5548,2,CARDINAL
5549,2 days,DATE
5550,2,CARDINAL
5551,800 dollars,MONEY
5552,three hours,TIME
5553,9,CARDINAL
5554,1321,DATE
5555,39800,CARDINAL
5556,two,CARDINAL
5557,over 1 hour and 45 minutes,TIME
5558,8 am,TIME
5559,a very busy week,DATE
5560,two,CARDINAL
5561,100,CARDINAL
5562,2000,DATE
5563,2000,DATE
5564,35,CARDINAL
5565,two,CARDINAL
5566,three,CARDINAL
5567,the holidays,DATE
5568,8,CARDINAL
5569,one,CARDINAL
5570,45 minutes later,TIME
5571,one,CARDINAL
5572,3,CARDINAL
5573,866,CARDINAL
5574,one day,DATE
5575,5 days,DATE
5576,500,CARDINAL
5577,3,CARDINAL
5578,866,CARDINAL
5579,122417,DATE
5580,20 to 30 minutes,TIME
5581,about half,CARDINAL
5582,two,CARDINAL
5583,saturday,DATE
5584,16,CARDINAL
5585,9am,TIME
5586,around 12 noon,TIME
5587,2,CARDINAL
5588,90,CARDINAL
5589,less than half,CARDINAL
5590,15 around dec 20th,DATE
5591,2 hours,TIME
5592,over 40,CARDINAL
5593,four,CARDINAL
5594,two days,DATE
5595,one,CARDINAL
5596,two,CARDINAL
5597,1,CARDINAL
5598,3d,CARDINAL
5599,one,CARDINAL
5600,the 2 week,DATE
5601,3,CARDINAL
5602,the years,DATE
5603,440,CARDINAL
5604,the 2 weeks,DATE
5605,one,CARDINAL
5606,first,ORDINAL
5607,a few days,DATE
5608,a few hours,TIME
5609,4d,CARDINAL
5610,about a hours,TIME
5611,half,CARDINAL
5612,just 7pm most days,TIME
5613,10 minute,TIME
5614,3d,CARDINAL
5615,5 minutes,TIME
5616,110,CARDINAL
5617,an hour,TIME
5618,one hour,TIME
5619,this year,DATE
5620,one,CARDINAL
5621,annual,DATE
5622,the summer,DATE
5623,thanksgiving week,DATE
5624,just a few days,DATE
5625,15 minute,TIME
5626,40 minutes another 30 minute,TIME
5627,90 minute,TIME
5628,2,CARDINAL
5629,3,CARDINAL
5630,9th,ORDINAL
5631,november every year,DATE
5632,3d,CARDINAL
5633,100,CARDINAL
5634,a few days ago,DATE
5635,first,ORDINAL
5636,22 dollars,MONEY
5637,secondly,ORDINAL
5638,5 season,DATE
5639,the last 15 years,DATE
5640,about 25 minutes,TIME
5641,about 15,CARDINAL
5642,1990,DATE
5643,two one day,DATE
5644,350,CARDINAL
5645,45,CARDINAL
5646,40,CARDINAL
5647,350,CARDINAL
5648,6 hours,TIME
5649,5,CARDINAL
5650,over 30,CARDINAL
5651,30,CARDINAL
5652,10,CARDINAL
5653,1 to 2 hoursin 6 hours,TIME
5654,3,CARDINAL
5655,only one,CARDINAL
5656,the end of the day,DATE
5657,200,CARDINAL
5658,a minute,TIME
5659,1512 year old,DATE
5660,650,CARDINAL
5661,1 day 2,DATE
5662,90,CARDINAL
5663,over 700,CARDINAL
5664,3,CARDINAL
5665,additional 20,CARDINAL
5666,17 year old,DATE
5667,4th,ORDINAL
5668,second,ORDINAL
5669,first,ORDINAL
5670,two,CARDINAL
5671,60 year old,DATE
5672,two,CARDINAL
5673,9,CARDINAL
5674,12 year old,DATE
5675,30 minutes,TIME
5676,two,CARDINAL
5677,2,CARDINAL
5678,one,CARDINAL
5679,early park hours,TIME
5680,4,CARDINAL
5681,1,CARDINAL
5682,only 2,CARDINAL
5683,1,CARDINAL
5684,the end of the day,DATE
5685,1 day,DATE
5686,1,CARDINAL
5687,45 minute,TIME
5688,3 minute,TIME
5689,2,CARDINAL
5690,5,CARDINAL
5691,1,CARDINAL
5692,50,CARDINAL
5693,3,CARDINAL
5694,8,CARDINAL
5695,3 minute,TIME
5696,6 pm,TIME
5697,a meh day,DATE
5698,9 am saturday morning and 7 pm,TIME
5699,saturday night,TIME
5700,well over 1000,CARDINAL
5701,30 minutes,TIME
5702,1,CARDINAL
5703,only two,CARDINAL
5704,this past september,DATE
5705,17500,DATE
5706,110 00,DATE
5707,1,CARDINAL
5708,1acre,CARDINAL
5709,1,CARDINAL
5710,16 seconds,TIME
5711,2,CARDINAL
5712,750,CARDINAL
5713,3,CARDINAL
5714,175,CARDINAL
5715,7,CARDINAL
5716,the last 5 years,DATE
5717,10 days to two weeks,DATE
5718,first,ORDINAL
5719,last year,DATE
5720,a third,CARDINAL
5721,80,CARDINAL
5722,one,CARDINAL
5723,annual,DATE
5724,1999,DATE
5725,18 years,DATE
5726,first,ORDINAL
5727,monday night,TIME
5728,about a year ago,DATE
5729,monday night,TIME
5730,500,CARDINAL
5731,two,CARDINAL
5732,the end of my night,DATE
5733,18 years,DATE
